,tweets_id,text,is_rumour,topic
1470,553566829273423872,Likely the best #CharlieHebdo solidarity sign yet. #JeSuisCharlie http://t.co/JJ2TmF7TYa,0,charliehebdo-all-rnr-threads
1471,553566870750908418,Today's @BrookesTimes cartoon #CharlieHebdo http://t.co/qNDmrjuu0U http://t.co/JQ3tOlJFUG,0,charliehebdo-all-rnr-threads
1472,553567076728963073,Zuckerberg on #CharlieHebdo: Facebook will protect free speech http://t.co/xHhVh8IXbX http://t.co/t10RSN5I2s,0,charliehebdo-all-rnr-threads
1473,553567184002502656,Every time I think I see the best #CharlieHebdo cartoon another great one comes out. #JeSuisCharlie http://t.co/UzOVNAsx8G,0,charliehebdo-all-rnr-threads
1474,553567716414484481,Let´s get serious about #CharlieHebdo and West's double standards on freedom of speech! http://t.co/9zclS1mYIJ,0,charliehebdo-all-rnr-threads
1475,553567732126736385,"NEW: The #Salafi response to the #Terrorist #ParisShooting #France: “Were they forbidding an evil?” Please spread.

http://t.co/g9QlYdXlUR",0,charliehebdo-all-rnr-threads
1476,553567850301231106,unprecedented: Paris ring road empty at Porte de Vincennes 100m fr hostage taking. Armed police everywhere http://t.co/v4pBRHelnk,0,charliehebdo-all-rnr-threads
1477,553568095978401793,The entire world is rallying. The terrorists plan has backfired. 🇺🇸🇫🇷🇬🇧🇮🇹 #JeSuisCharlie #CharlieHedbo http://t.co/exzKIGsdag,0,charliehebdo-all-rnr-threads
1478,553569060882235392,"Special forces evacuate local residents in Saint-Mande, near Porte de Vincennes in Paris. Photo @MartinBureau1 #AFP http://t.co/qvljWjKFWa",0,charliehebdo-all-rnr-threads
1479,553569333150896129,"Wake up,it's real. #CharlieHebdo http://t.co/nuA9sHgEOR",0,charliehebdo-all-rnr-threads
1480,553569379674521600,"PARIS HOSTAGE SITUATIONS:
-At printing house
-Holding 1 hostage
-At kosher supermarket
-Holding 6 hostages

Stay with @PzFeed for the latest",0,charliehebdo-all-rnr-threads
1481,553569512269021184,Political cartoonists are mourning #CharlieHebdo by retaliating the only way they know how. On pen and paper. http://t.co/TayzuY743E,0,charliehebdo-all-rnr-threads
1482,553570203678683136,"The Salafi Response To The Terrorist Attacks In Paris, France: “Were they forbidding an evil?” by @AbuKhadeejahSP http://t.co/QcFbpdNH2e",0,charliehebdo-all-rnr-threads
1483,553570370192949248,"Spy agencies and their advocates waste no time in using Paris attacks to push for more eg #mi5 powers and resources
http://t.co/C37d64tTYf",0,charliehebdo-all-rnr-threads
1484,553570659805454336,"White terrorists are 'mentally ill', while brown terrorists are 'Islamic assassins'. #NAACPBombing #CharlieHebdo http://t.co/UUqT97Gzvu",0,charliehebdo-all-rnr-threads
1485,553570681619640320,"Israeli SWAT team unit specializing in hostage situations on standby, ready to travel to Paris to assist French http://t.co/PBs3sMwhLt",0,charliehebdo-all-rnr-threads
1486,553570818031374336,PHOTOS: Two standoffs in Paris http://t.co/tRQVOdVkTt #ParisShooting #CharlieHebdo http://t.co/QSLIIMk9ir,0,charliehebdo-all-rnr-threads
1487,553570914143854592,Armed police lead people away near the store where hostages have been taken. #ParisAttacks http://t.co/qxlwCWdaVB http://t.co/bnhb1DcAbj,0,charliehebdo-all-rnr-threads
1488,553570916907511809,"Prediction: the survivors of Charlie Hebdo put out a new issue, the cover of which big Western media will find too offensive to reprint.",0,charliehebdo-all-rnr-threads
1489,553571432475951105,A reliable source has confirmed to the BBC that Cherif and Said Kouachi were on the UK Warnings Index “and had been for some time.”,0,charliehebdo-all-rnr-threads
1490,553571541578174465,"Snipers, helicopters turn French town Dammartin-en-Goele into warzone. Photo: Dominique Faget #AFP http://t.co/PnQiPlSWN0",0,charliehebdo-all-rnr-threads
1491,553572111441465344,Prince Harry signs a book of condolence at the French Embassy in London after the attacks in #Paris http://t.co/W0ZWcOQLgi,0,charliehebdo-all-rnr-threads
1492,553572914923323392,Join us in hating horrible crimes and racist cartoons at the same time http://t.co/JHJlB2950h #CitizenRadio #CharlieHebdo,0,charliehebdo-all-rnr-threads
1493,553573066455134208,"Gallows humor ""Give yourselves up or our elite cartoonist will draw a caricature of the Prophet"" #CharlieHebdo http://t.co/ea9y049Lqf",0,charliehebdo-all-rnr-threads
1494,553573166116012032,"Saudi Arabian condemnation of Paris terror attacks are hollow as they whip a blogger for ""insulting Islam"". The mentality is the same",0,charliehebdo-all-rnr-threads
1495,553573432554979328,For the 1st time since World War II there’ll be no Friday service in the Paris Grand Synagogue. At loss of words. #JeSuisJuif #JeSuisCharlie,0,charliehebdo-all-rnr-threads
1496,553573633395015680,#CharlieHebdo #terroristattack insight by Jacob Canfield @CaliphateCop @muslimvoices  @BadatYusuf http://t.co/okhLyPag6W,0,charliehebdo-all-rnr-threads
1497,553573875528007680,#CharlieHebdo suspects were on British terror watch list for years http://t.co/LbKmHMVDoV http://t.co/KDWpLXG9MI,0,charliehebdo-all-rnr-threads
1498,553574522972958721,Hezbollah chief: Extremists harm Islam more than cartoons http://t.co/PBs3sMwhLt #CharlieHebdo,0,charliehebdo-all-rnr-threads
1499,553574650450825216,Police marksmen take up position at scene of hostage situation: http://t.co/4ZB2A3eKb1 #CharlieHebdo http://t.co/e9tE2iZdGR,0,charliehebdo-all-rnr-threads
1500,553574709669814272,Watch: Hacker group says it will avenge #CharlieHebdo attack by shutting down jihadi websites http://t.co/fPhdD3W0xS http://t.co/nvMO0r45SI,0,charliehebdo-all-rnr-threads
1501,553575302392455169,"Mad respect for this girl in the ruins of Aleppo, Syria holding up a #JeSuisCharlie sign. http://t.co/5fJKZBrnHK",0,charliehebdo-all-rnr-threads
1502,553575450329378816,#RespectForMuslims Western #media will never highlight these #Muslims. Plz RT #CharlieHebdo #France #Paris http://t.co/uuFZFawDW4,0,charliehebdo-all-rnr-threads
1503,553575803733426176,What we know so far about the #CharlieHebdo attack and the double hostage-takings in France http://t.co/LBvRssNtSm http://t.co/ElujGekOkC,0,charliehebdo-all-rnr-threads
1504,553576648973377537,#Anonymous says it will avenge #CharlieHebdo attack by shutting down jihadi websites http://t.co/Hrvbt04eKT http://t.co/Lsx5n9Ywv0,0,charliehebdo-all-rnr-threads
1505,553578191391301633,Muslims are not terrorists #prisedotage #Dammartin #ContreLesTerroristes #AtentadoParisEP #JeSuisCharlieARV http://t.co/8LBo8XCKQU,0,charliehebdo-all-rnr-threads
1506,553578243173781505,Watch: Hacker group says it will avenge #CharlieHebdo attack by shutting down jihadi websites http://t.co/NaZEhoNAs7 http://t.co/1JuNmJlzrj,0,charliehebdo-all-rnr-threads
1507,553578250186665984,These cartoons are poignant tributes to victims of the Charlie Hebdo attack http://t.co/WrJDKBeYXI http://t.co/iVs8lDncV3,0,charliehebdo-all-rnr-threads
1508,553578348111085568,"""Female Islamist terrorist"" attacks Paris Jewish store. As a woman, she has equal rights only when it comes to murdering nonbelievers.",0,charliehebdo-all-rnr-threads
1509,553578566563426305,→ http://t.co/5i6MJ1eC3g 41 Charlie Hebdo Paris shooting: New killing of police officer rocks French capital #Charli… http://t.co/LKdsgu5P0P,0,charliehebdo-all-rnr-threads
1510,553579715014172673,"#Poroshenko, mourning #CharlieHebdo victims while 1000s killed in #Donbass by #Ukraine forces.
#JeSuisWarCriminal http://t.co/H3lMztxIrW",0,charliehebdo-all-rnr-threads
1511,553579914717577216,We should never be ashamed to be Muslim but we should publicly condemn the savages who tarnish our name ##ParisShooting #CharlieHebdo,0,charliehebdo-all-rnr-threads
1512,553580499395174400,While the West fought foreign wars we ignored the threat from within our own societies says UKIP Leader @Nigel_Farage http://t.co/cJ8lyelD5U,0,charliehebdo-all-rnr-threads
1513,553581209193050112,Gunfire and explosions at printworks where #CharlieHebdo suspects are holed up. http://t.co/ATmBpjwW3b http://t.co/xjzsLbZD0s,0,charliehebdo-all-rnr-threads
1514,553581227165642752,We are hearing gunfire at the siege at the printing building at Dammartin. 2 ambulances raced past.,0,charliehebdo-all-rnr-threads
1515,553581501422788608,BREAKING: Gunshots and several explosions heard at Dammartin-en-Goele site in France: Reuters reporter,0,charliehebdo-all-rnr-threads
1516,553581612588605440,BREAKING NEWS: Gunfire and explosions heard at the warehouse in north-east Paris where a hostage is being held.,0,charliehebdo-all-rnr-threads
1517,553581668142153729,BREAKING: Smoke coming from building where Charlie Hebdo attack suspects located: Reuters reporter,0,charliehebdo-all-rnr-threads
1518,553581669710831617,#BREAKING - Smoke coming out in #Dammartin http://t.co/LdSF5QeCiv http://t.co/81sf1CoPI9,0,charliehebdo-all-rnr-threads
1519,553581897792913408,Latest from printworks where #CharlieHebdo suspects had taken one hostage. #ParisAttacks http://t.co/64ZQoajDw9 http://t.co/LBwxBZMXmM,0,charliehebdo-all-rnr-threads
1520,553581958455123968,#BREAKING Explosions at site where Charlie Hebdo suspects holed up: AFP,0,charliehebdo-all-rnr-threads
1521,553582011324329984,Gunshots and explosions heard in #Dammartin http://t.co/LdSF5QeCiv http://t.co/VoqNdOeYfm,0,charliehebdo-all-rnr-threads
1522,553582039106990080,VIDEO: Gunfire and explosions heard at printworks in Dammartin-en-Goele siege http://t.co/RviRV0H3AV,0,charliehebdo-all-rnr-threads
1523,553582049282768897,Smoke seen coming from building where Charlie Hebdo attack suspects located. WATCH LIVE: http://t.co/bcZryCQxuV,0,charliehebdo-all-rnr-threads
1524,553582057537146880,"Gunshots heard, smoke seen at site of police operation in Dammartin-en-Goele, northeast of Paris - @Reuters, @SkyNews http://t.co/ZFJYh80uxy",0,charliehebdo-all-rnr-threads
1525,553582206019723264,Photo: Explosion at printworks factory #CharlieHebdo #ParisAttacks via @SkyNewsBreak http://t.co/918V2HK9CT http://t.co/7T19sihsjH,0,charliehebdo-all-rnr-threads
1526,553582251616010240,#BREAKING Police launch assault where Charlie Hebdo suspects holed up: official source,0,charliehebdo-all-rnr-threads
1527,553582301003931648,Shooting at site where Charlie Hebdo suspects are holding a hostage north of Paris http://t.co/rR3q9UQlUn,0,charliehebdo-all-rnr-threads
1528,553582465734832128,Picture of explosion in Dammartin-en-Goele.t all happened suddenly. http://t.co/6qFD7HaFSW,0,charliehebdo-all-rnr-threads
1529,553582801833185280,Special forces (#GIGN) storm building in #Dammartin where #CharlieHebdo suspects holed up http://t.co/LdSF5QeCiv http://t.co/9KZ9GM5yJz,0,charliehebdo-all-rnr-threads
1530,553582812964876288,Three large explosions and gunfire heard where #CharlieHebdo suspects are holed up. http://t.co/7Bxdhozq4H,0,charliehebdo-all-rnr-threads
1531,553583035820802048,"Smoke is emerging from building at site of hostage situation. Gunshots, loud blasts heard. http://t.co/IZoucAQgFi #CharlieHebdo",0,charliehebdo-all-rnr-threads
1532,553583059761897473,Gunfire and smoke reported at Charlie Hebdo suspect hostage scene http://t.co/rBMh3jpZWx http://t.co/71SjFMZBqh,0,charliehebdo-all-rnr-threads
1533,553583108105441281,The 'freedom of speech' western hypocrisy.. #France #JeSuisCharlie http://t.co/pk9oWF19kg,0,charliehebdo-all-rnr-threads
1534,553583376398319617,Smoke rises from site where Charlie Hebdo suspects holed up http://t.co/3JnzARhAck,0,charliehebdo-all-rnr-threads
1535,553583670343524352,BREAKING: Gunshots heard at printing plant northeast of Paris where 2 brothers have taken a hostage.,0,charliehebdo-all-rnr-threads
1536,553583809602801665,FRENCH POLICE START RAID ON CHARLIE HEBDO SUSPECTS' HIDEOUT.,0,charliehebdo-all-rnr-threads
1537,553583847850663936,LIVE REPORT - Assault in #Dammartin http://t.co/j0qZQGopsx #CharlieHebdo http://t.co/czsIwEto2d,0,charliehebdo-all-rnr-threads
1538,553583867664535552,OFFICIAL: Police launch assault where #CharlieHebdo suspects holed up (AFP): http://t.co/yvvkRFLiMl http://t.co/2xVhMWliRS,0,charliehebdo-all-rnr-threads
1539,553584173420920833,Our vantage point on the gunfire and explosions in Dammartin http://t.co/27X1BRVn8Y,0,charliehebdo-all-rnr-threads
1540,553584292090359808,"Gunfire, explosions heard at print plant north of Paris where the 2 #CharlieHebdo suspects are holed up with hostage. http://t.co/pzmqjErpgQ",0,charliehebdo-all-rnr-threads
1541,553584366803488770,Smoke rising over first #Paris hostage scene. Watch live on CNN. http://t.co/HAhU3MDTUj,0,charliehebdo-all-rnr-threads
1542,553584683892871168,#Anonymous says it will avenge Charlie Hebdo attacks by shutting down jihadist websites http://t.co/7UqbG6esN1 http://t.co/QlI7idFGVR,0,charliehebdo-all-rnr-threads
1543,553584782987497474,French police launch assault at site north of Paris where two suspected Charlie Hebdo killers are holding a hostage http://t.co/WBAbocdrBQ,0,charliehebdo-all-rnr-threads
1544,553584868685520897,Smoke seen from building where Charlie Hebdo attack suspects are located. LIVE video: http://t.co/kaVQ74BAQw http://t.co/ZCWaUZUIc8,0,charliehebdo-all-rnr-threads
1545,553585447235223552,"BREAKING: Explosions, smoke at industrial area where #CharlieHebdo suspects are holed up: http://t.co/qB4b5cKvPg http://t.co/S9gdsRNKwG",0,charliehebdo-all-rnr-threads
1546,553585530504749057,BREAKING: Four explosions heard at site of hostage-taking in eastern Paris: Reuters reporter  http://t.co/91WTMcaRDz,0,charliehebdo-all-rnr-threads
1547,553585596959318016,"JUST IN: Series of explosions, rapid gunfire in eastern Paris near site of second hostage standoff WATCH LIVE: http://t.co/lejX2ubdV6",0,charliehebdo-all-rnr-threads
1548,553585838056280064,BREAKING: Gunfire and new explosions heard at the site of hostage-taking in eastern Paris: Reuters reporter http://t.co/3B69JzccUW,0,charliehebdo-all-rnr-threads
1549,553585840270876672,Gunfire and explosions heard at second #Paris hostage site. Live reporting from @jimsciutto on CNN http://t.co/HAhU3MDTUj,0,charliehebdo-all-rnr-threads
1550,553585862987235328,Paris terror attacks: gunfire and explosions at Dammartin-en-Goele – live updates http://t.co/MUE0zN8HCA http://t.co/tvK4fmbfyk,0,charliehebdo-all-rnr-threads
1551,553586246883475456,Our ally Saudi Arabia is such an advocate of free speech that it flogged a liberal blogger with the lash for blasphemy today #JeSuisCharlie,0,charliehebdo-all-rnr-threads
1552,553586275438301184,Media obsesses over free speech for #CharlieHebdo while ignoring Israeli targeting journalists http://t.co/PZW2NK1CQa http://t.co/PG07YAJUSB,0,charliehebdo-all-rnr-threads
1553,553586305272389632,THE TERRORIST ATTACK IN PARIS IS SO SCARY I'M CRYING,0,charliehebdo-all-rnr-threads
1554,553586393189212161,Explosions and gunfire heard at scene of hostage-taking at kosher supermarket in eastern Paris http://t.co/sBYFi4Ck2u,0,charliehebdo-all-rnr-threads
1555,553586421626568704,BREAKING: Explosions heard at store in east Paris where hostages are being held: http://t.co/qB4b5cKvPg http://t.co/Q5MLayjzl3,0,charliehebdo-all-rnr-threads
1556,553586510260629505,Six explosions heard at kosher supermarket where a number of hostages were taken #ParisAttacks http://t.co/0jxoozr8mN http://t.co/BFuLAaMba6,0,charliehebdo-all-rnr-threads
1557,553586523338440704,"BREAKING: Explosions, gunshots heard at the Paris kosher market where gunman has at least 5 hostages.",0,charliehebdo-all-rnr-threads
1558,553586538928676864,Live video from standoff north of Paris with brothers suspected in the Charlie Hebdo attack http://t.co/mPaB3pGQdA http://t.co/1MU2eqChai,0,charliehebdo-all-rnr-threads
1559,553586798451257344,'Explosions' heard at site of hostage situation at grocery in Paris neighborhood of Vincennes - @FRANCE24 broadcast http://t.co/ZFJYh80uxy,0,charliehebdo-all-rnr-threads
1560,553586940856242178,BREAKING: Police forces storm Paris kosher grocery where gunman holds 5 hostages; woman seen leaving.,0,charliehebdo-all-rnr-threads
1561,553586959596396544,Thougts and prayers go out to everyone involved in the Paris terrorist situation - Hope everyone comes out save! 🙏,0,charliehebdo-all-rnr-threads
1562,553587278564823041,Paris terror attacks: six explosions heard at kosher supermarket in Paris – live updates http://t.co/mtPv1mMS0D,0,charliehebdo-all-rnr-threads
1563,553587352086384640,VIDEO: Flashes seen in shop as explosions are heard at site of hostage-taking in central Paris http://t.co/zi2ajm8OLz,0,charliehebdo-all-rnr-threads
1564,553587542067773440,"We can never defeat terrorism if we have allies like Saudi Arabia who behead religious, political or sexual dissenters #JeSuisCharlie",0,charliehebdo-all-rnr-threads
1565,553587546614427649,I really don't understand why people in Europe think I'm a 'moron.' http://t.co/NGAuK5XkGZ http://t.co/H8ovSocjcu,0,charliehebdo-all-rnr-threads
1566,553587708367765504,UPDATE: Police storm kosher grocery store in eastern Paris as reports of #CharlieHebdo suspects killed http://t.co/QZbkbOTJNg,0,charliehebdo-all-rnr-threads
1567,553587816048099328,Ambulance heading towards kosher market hostage situation in #Paris after several large explosions heard + gunfire http://t.co/cX574wdCxe,0,charliehebdo-all-rnr-threads
1568,553587920398221313,Video: Bangs heard coming from site of hostage situation in Paris neighborhood of Vincennes - @timchester on Vine http://t.co/jLgbryQaod,0,charliehebdo-all-rnr-threads
1569,553588326578417664,VIDEO Ambulances &amp; police race to site of hostage scene north-east of Paris as #CharlieHebdo gunmen reported killed http://t.co/1X6svwi3zz,0,charliehebdo-all-rnr-threads
1570,553588704913416192,"Smoke, gunshots reported at site of standoff with suspects in the attack on Charlie Hebdo  http://t.co/LDp3chB8FY http://t.co/IuAaEnrlXv",0,charliehebdo-all-rnr-threads
1571,553588889084891136,The New Yorker’s Charlie Hebdo cover is wonderful: http://t.co/xjA85LhcSS http://t.co/tjUiIXzzoS,0,charliehebdo-all-rnr-threads
1572,553589330846183425,"BREAKING: Police official tells the Associated Press suspects in Charlie Hebdo massacre killed, hostage freed.",0,charliehebdo-all-rnr-threads
1573,553589345186111488,"Gunfire, explosions heard at print plant outside Paris where police cornered 2 Paris terror suspects holding hostage
https://t.co/9ipLwb6iYS",0,charliehebdo-all-rnr-threads
1574,553589419933196288,"#CharlieHebdo suspects killed, according to @AP. http://t.co/BDmxXKlbZG",0,charliehebdo-all-rnr-threads
1575,553589469849583616,MORE: #CharlieHebdo suspects killed http://t.co/EzZfZdtFEH,0,charliehebdo-all-rnr-threads
1576,553589610014867456,"Kouachi brothers, suspects in #CharlieHebdo massacre, killed as police storm building outside Paris - reports http://t.co/utGjvxPhOi",0,charliehebdo-all-rnr-threads
1577,553589657695715328,2 brothers suspected in #CharlieHebdo attack killed by police after standoff NE of #Paris. Kosher market hostage-taking reportedly over too.,0,charliehebdo-all-rnr-threads
1578,553589860880375808,"Dual hostage crisis ends: #CharlieHebdo suspects killed, ‘several hostages freed’ at supermkt http://t.co/LdSF5QeCiv http://t.co/Gm5z8owfhP",0,charliehebdo-all-rnr-threads
1579,553589860892942337,"Dual hostage crisis ends: #CharlieHebdo suspects killed, ‘several hostages freed’ at supermkt http://t.co/OYSXRQ9xuv http://t.co/WGVnhdoxed",0,charliehebdo-all-rnr-threads
1580,553589869810028544,#CharlieHebdo. The two terrorists are dead. The hostage is alive.,0,charliehebdo-all-rnr-threads
1581,553589880245481472,"JUST IN: Officials report suspects in Charlie Hebdo massacre are dead, hostages freed http://t.co/2PckWLdDMv",0,charliehebdo-all-rnr-threads
1582,553589914684895232,"BREAKING: #CharlieHebdo terror suspects killed in police raid, hostage freed, @AFP reports http://t.co/Ema5cTI48c",0,charliehebdo-all-rnr-threads
1583,553589970775343104,BREAKING: French media reporting two suspects of #CharlieHebdo attack are killed | More at: http://t.co/jKrAfvH9sT http://t.co/oaZH2sz6fO,0,charliehebdo-all-rnr-threads
1584,553590072373968897,"JUST IN: Two brothers responsible for Charlie Hebdo massacre have been killed in Dammartin standoff, according to multiple reports",0,charliehebdo-all-rnr-threads
1585,553590273952215040,"#CharlieHebdo terrorists were on no fly list, known records. Mr. President, can we now revoke the passports of American ISIS fighters?",0,charliehebdo-all-rnr-threads
1586,553590427216248832,"#CharlieHebdo suspects, the #KouachiBrothers, both killed, local mayor tells CNN. http://t.co/7Bxdhozq4H http://t.co/l1f32IA2yK",0,charliehebdo-all-rnr-threads
1587,553590463354380288,"#BREAKING Reports: Cherif Kouachi, 32, and older brother Said, 34, suspected of Charlie Hebdo attack are dead: http://t.co/7tGdSv4fr8",0,charliehebdo-all-rnr-threads
1588,553590746637668352,"Paris sieges are over, all gunmen are dead and all hostages are alive, reporter says on @AFP, citing police sources and statements",0,charliehebdo-all-rnr-threads
1589,553590750701551616,When you've lost Hezbollah... http://t.co/yUZ2Cf3Xb7 http://t.co/daerTXp4hE,0,charliehebdo-all-rnr-threads
1590,553590751888961536,#BREAKING: Police storm hostage-taker at Paris grocer http://t.co/EoIuN5exh1 http://t.co/uBrUorAGcA,0,charliehebdo-all-rnr-threads
1591,553590811355795456,"I see humans but no humanity.
#LiberteDExpression #JeSuisCharlie  #charliehebdo http://t.co/6jRiKDHTSr",0,charliehebdo-all-rnr-threads
1592,553590880352088064,Charlie Hebdo: Fox news anchor suggests skin colour helps identify 'typical bad guys' http://t.co/XvkeSMMXC4 http://t.co/zcQjFbUY6P,0,charliehebdo-all-rnr-threads
1593,553590881371320323,Pencil Eraser✏️is mightier than the sword🔪@varvel @indystar http://t.co/En0AIb4COR #CharlieHebdo http://t.co/isvQqFCY6j,0,charliehebdo-all-rnr-threads
1594,553590946970206208,"#CharlieHebdo suspects, the #KouachiBrothers, both killed, local mayor tells CNN. http://t.co/cTAJWVBmAO http://t.co/vFvDvoDzi5",0,charliehebdo-all-rnr-threads
1595,553590961486696448,"Reports say #CharlieHebdo suspects have been killed, hostages freed in both locations. http://t.co/EBbK7ny8Cx",0,charliehebdo-all-rnr-threads
1596,553591049541914624,"BREAKING: Suspects in the #CharlieHebdo massacre killed by police, local mayor tells CNN: http://t.co/qB4b5cKvPg http://t.co/6sg4RCfZee",0,charliehebdo-all-rnr-threads
1597,553591055833382913,BREAKING: Two Charlie Hebdo attack suspects in Dammartin-en-Goele killed by security forces: govt source. http://t.co/oZmSoaIueK,0,charliehebdo-all-rnr-threads
1598,553591084409184256,"One million copies of Charlie Hebdo, rather than the usual 60,000, will be printed next week http://t.co/dEI1ZBSJC1 http://t.co/Dhef0UV064",0,charliehebdo-all-rnr-threads
1599,553591093498224640,Breaking News: Local Mayor tells @CNN #CharlieHebdo suspects #Kouachi bros are dead. http://t.co/HlhbTJmm1D http://t.co/xufmRl174D,0,charliehebdo-all-rnr-threads
1600,553591303582523392,Several Paris supermarket hostages seen being evacuated in photo http://t.co/ueAtB5XvkC http://t.co/UfsJLKp7fg,0,charliehebdo-all-rnr-threads
1601,553591315515310081,"BREAKING: Suspects in the #CharlieHebdo attack are dead, local mayor says. Watch updates live: http://t.co/UYpqI3NFaP http://t.co/JmeFCzuP8K",0,charliehebdo-all-rnr-threads
1602,553591317478264832,"BREAKING NEWS: Paris massacre suspects killed, hostages in two locations freed, reports say http://t.co/3pyj3Tc8fU",0,charliehebdo-all-rnr-threads
1603,553591411602640896,"Suspects in Charlie Hebdo attack killed after hostage situation northeast of Paris, police sources say - @AP, @AFP http://t.co/ZFJYh80uxy",0,charliehebdo-all-rnr-threads
1604,553591475830009857,Charlie Hebdo: appears that Charlie Hebdo suspects have been killed – live updates http://t.co/Opa6b0FlQT,0,charliehebdo-all-rnr-threads
1605,553591494255210497,"The Paris killers are dead. Stuff them, posed as a Charlie Hebdo cover, and put 'em on display at the Louvre.",0,charliehebdo-all-rnr-threads
1606,553591518619893760,There is no death penalty in France. Good that those terrorist killers are killed. #CharlieHebdo,0,charliehebdo-all-rnr-threads
1607,553591526937600001,Charlie Hebdo Suspects Are Reported Killed by Police http://t.co/S6Ik3NIjib,0,charliehebdo-all-rnr-threads
1608,553591548613386241,"Police in Dammartin-en-Goele ""now relaxed,"" handing out rations of French cheese to journalists. #LabelleFrance",0,charliehebdo-all-rnr-threads
1609,553591653647138816,It would have been nice to take them alive but it feels good that they’re dead. #JeSuisCharlie http://t.co/AczlhJxarf,0,charliehebdo-all-rnr-threads
1610,553591679341842432,"BREAKING PHOTO: Hostages being led away from the scene of Paris Kosher grocery siege, gunman killed via @SkyNews http://t.co/0t3KYwgQYr",0,charliehebdo-all-rnr-threads
1611,553591736598269952,If true that the #CharlieHebdo magazine attackers met their fates at a printing shop... well... then the rest of this tweet writes itself.,0,charliehebdo-all-rnr-threads
1612,553591758899412993,Several hostages freed at Jewish supermarket in Paris including a child (R). Photo Thomas Samson #AFP http://t.co/b6ikL2BYyy,0,charliehebdo-all-rnr-threads
1613,553591760668991488,VIDEO: Helicopter understood to have landed on roof of #CharlieHebdo siege building during raid #ParisAttacks http://t.co/ZQ834c3L8b,0,charliehebdo-all-rnr-threads
1614,553591841996951553,Amazing @AFP photo apparently of hostages at #Paris supermarket siege being carried away. All app alive #c4news http://t.co/u9eIZVG0xE,0,charliehebdo-all-rnr-threads
1615,553591980748734464,BREAKING: Gunmen in #CharlieHebdo massacre reportedly killed: http://t.co/pOJLo4rJps http://t.co/XN0zMd5kaO,0,charliehebdo-all-rnr-threads
1616,553592023392202752,Some hostages seen leaving Paris kosher market after police raid http://t.co/mavZxj17F7 http://t.co/arlafQgjK0,0,charliehebdo-all-rnr-threads
1617,553592040374947840,"Gunman holding hostages at kosher supermarket in eastern Paris killed, local reports say http://t.co/kmYZ5XwvYO",0,charliehebdo-all-rnr-threads
1618,553592081483321346,Respect to the French Police #JeSuisCharlie http://t.co/51rRu2PDyJ,0,charliehebdo-all-rnr-threads
1619,553592108699758592,"MORE: Police official: Suspects in Charlie Hebdo massacre killed, hostage freed: http://t.co/3xVAv7rE8o",0,charliehebdo-all-rnr-threads
1620,553592195786506240,#BREAKING - Both #CharlieHebdo suspects killed as police storm building &gt;&gt;&gt; http://t.co/OSB513hc9S. More &gt;&gt;&gt; http://t.co/TlHF6JIiUD,0,charliehebdo-all-rnr-threads
1621,552783238415265792,"Breaking: At least 10 dead, 5 injured after tO gunman open fire in offices of Charlie  Hebdo,satirical mag that published Mohammed cartoons",1,charliehebdo-all-rnr-threads
1622,552783667052167168,"France: 10 people dead after shooting at HQ of satirical weekly newspaper #CharlieHebdo, according to witnesses http://t.co/FkYxGmuS58",1,charliehebdo-all-rnr-threads
1623,552783745565347840,"Ten killed in shooting at headquarters of French satirical weekly Charlie Hebdo, says French media citing witnesses #c4news",1,charliehebdo-all-rnr-threads
1624,552784168849907712,BREAKING: 10 dead in shooting at headquarters of French satirical weekly #CharlieHebdo - French media citing witnesses. #France,1,charliehebdo-all-rnr-threads
1625,552784526955806720,Reuters: 10 people shot dead at headquarters of French satirical weekly publication Charlie Hebdo in #Paris after gunmen stormed the office,1,charliehebdo-all-rnr-threads
1626,552784882687299584,"10 people have died in a shooting at the Paris HQ of French weekly Charlie Hebdo, reports say. http://t.co/xcK8lY9IeR http://t.co/vsoysCGAbx",1,charliehebdo-all-rnr-threads
1627,552785367972450304,"French radio @Europe1 says attackers on offices of Paris weekly ran out yelling ""Allahu Akbar"" #Charliehebdo",1,charliehebdo-all-rnr-threads
1628,552785375161499649,BREAKING: 10 reportedly shot dead at Paris HQ of French weekly Charlie Hebdo http://t.co/5F1DOwzoCQ,1,charliehebdo-all-rnr-threads
1629,552785443813457921,BREAKING NEWS: Ten dead in shooting at headquarters of French satirical weekly Charlie Hebdo - French media @Reuters @akhbar,1,charliehebdo-all-rnr-threads
1630,552785551930454016,Witness says multiple gunmen involved in shooting at Paris HQ of French satirical magazine Charlie Hebdo - @AP http://t.co/ZFJYh80uxy,1,charliehebdo-all-rnr-threads
1631,552785695845396480,BREAKING: 10 people shot dead at headquarters of French satirical weekly publication Charlie Hebdo in #Paris after gunmen stormed office.,1,charliehebdo-all-rnr-threads
1632,552786016906383360,BREAKING: Paris: 10 dead in attack on satirical paper that poked fun at Mohammed http://t.co/4qqVIjLP8A #CharlieHebdo http://t.co/kqQecEWknq,1,charliehebdo-all-rnr-threads
1633,552786099899494400,BREAKING: Paris police say shots fired at satirical newspaper Charlie Hebdo; witness says multiple gunmen involved.,1,charliehebdo-all-rnr-threads
1634,552786361758265344,BREAKING: 10 reported dead in Charlie Hebdo HQ shooting - local media http://t.co/Q27XnP3AS3,1,charliehebdo-all-rnr-threads
